timestamp,state,event_type,event_details,ram_usage_mb
2025-06-03 19:19:41,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:42,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:43,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:44,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:45,working_normal,WORKLOAD_START,"type:normal,size:5000",
2025-06-03 19:19:45,working_normal,SAMPLED_STATE,,817.37
2025-06-03 19:19:47,working_normal,SAMPLED_STATE,,817.37
2025-06-03 19:19:48,working_normal,SAMPLED_STATE,,1008.11
2025-06-03 19:19:49,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:19:50,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:19:51,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:19:51,working_normal,WORKLOAD_END,"type:normal,size:5000,duration:6.04s",
2025-06-03 19:19:52,idle,SAMPLED_STATE,,54.43
2025-06-03 19:19:53,idle,SAMPLED_STATE,,54.43
2025-06-03 19:19:54,idle,SAMPLED_STATE,,54.43
2025-06-03 19:19:55,idle,SAMPLED_STATE,,54.43
2025-06-03 19:19:55,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:19:56,working_normal,SAMPLED_STATE,,428.16
2025-06-03 19:19:57,working_normal,SAMPLED_STATE,,515.58
2025-06-03 19:19:57,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.26s",
2025-06-03 19:19:58,idle,SAMPLED_STATE,,54.43
2025-06-03 19:19:59,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:00,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:01,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:01,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-03 19:20:02,working_normal,SAMPLED_STATE,,328.98
2025-06-03 19:20:03,working_normal,SAMPLED_STATE,,397.65
2025-06-03 19:20:03,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.44s",
2025-06-03 19:20:04,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:05,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:06,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:07,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:07,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:20:08,working_normal,SAMPLED_STATE,,672.40
2025-06-03 19:20:09,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:20:10,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:20:11,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:20:11,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.35s",
2025-06-03 19:20:12,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:13,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:14,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:15,idle,SAMPLED_STATE,,54.43
2025-06-03 19:20:15,working_normal,WORKLOAD_START,"type:normal,size:5000",
2025-06-03 19:20:16,working_normal,SAMPLED_STATE,,817.35
2025-06-03 19:20:17,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:20:18,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:20:19,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:20:20,working_normal,SAMPLED_STATE,,1008.05
2025-06-03 19:20:21,working_normal,SAMPLED_STATE,,1008.05
2025-06-03 19:20:21,working_normal,WORKLOAD_END,"type:normal,size:5000,duration:6.06s",
2025-06-03 19:20:22,idle,SAMPLED_STATE,,54.39
2025-06-03 19:20:23,idle,SAMPLED_STATE,,54.39
2025-06-03 19:20:24,idle,SAMPLED_STATE,,54.39
2025-06-03 19:20:25,idle,SAMPLED_STATE,,54.39
2025-06-03 19:20:25,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:20:26,working_normal,SAMPLED_STATE,,521.58
2025-06-03 19:20:27,working_normal,SAMPLED_STATE,,521.58
2025-06-03 19:20:28,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.31s",
2025-06-03 19:20:28,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:29,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:30,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:31,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:32,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:20:32,working_normal,SAMPLED_STATE,,428.04
2025-06-03 19:20:33,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:20:34,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.25s",
2025-06-03 19:20:34,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:35,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:36,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:37,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:38,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:20:38,working_normal,SAMPLED_STATE,,428.04
2025-06-03 19:20:39,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:20:40,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.20s",
2025-06-03 19:20:40,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:41,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:42,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:43,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:44,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:20:44,working_normal,SAMPLED_STATE,,672.29
2025-06-03 19:20:45,working_normal,SAMPLED_STATE,,826.78
2025-06-03 19:20:46,working_normal,SAMPLED_STATE,,826.78
2025-06-03 19:20:47,working_normal,SAMPLED_STATE,,826.78
2025-06-03 19:20:48,working_normal,SAMPLED_STATE,,826.78
2025-06-03 19:20:48,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.42s",
2025-06-03 19:20:49,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:50,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:51,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:52,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:52,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:20:53,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:20:54,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:20:55,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.15s",
2025-06-03 19:20:55,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:56,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:58,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:59,idle,SAMPLED_STATE,,54.31
2025-06-03 19:20:59,working_normal,WORKLOAD_START,"type:normal,size:5000",
2025-06-03 19:21:00,working_normal,SAMPLED_STATE,,817.23
2025-06-03 19:21:01,working_normal,SAMPLED_STATE,,1007.97
2025-06-03 19:21:02,working_normal,SAMPLED_STATE,,1007.97
2025-06-03 19:21:03,working_normal,SAMPLED_STATE,,1007.97
2025-06-03 19:21:04,working_normal,SAMPLED_STATE,,1007.97
2025-06-03 19:21:05,working_normal,SAMPLED_STATE,,1007.97
2025-06-03 19:21:05,working_normal,WORKLOAD_END,"type:normal,size:5000,duration:6.18s",
2025-06-03 19:21:06,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:07,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:08,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:09,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:09,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:21:10,working_normal,SAMPLED_STATE,,521.62
2025-06-03 19:21:11,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:21:11,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.20s",
2025-06-03 19:21:12,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:13,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:14,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:15,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:15,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:21:16,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:21:17,working_normal,SAMPLED_STATE,,521.50
